ts,ts,min,max,mean,delta_t,integ,rmsd,doors,cabine
2018-01-15 22:05:00,2018-01-15 22:05:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,1.0,0.0
2018-01-15 22:10:00,2018-01-15 22:10:00,22.6,22.7,22.65,0.0,2.2649999999999517,0.09999999999999787,1.0,0.0
2018-01-15 22:15:00,2018-01-15 22:15:00,22.7,22.8,22.766666666666666,0.0,2.2750000000000323,0.10000000000000142,1.0,1.0
2018-01-15 22:20:00,2018-01-15 22:20:00,22.4,22.5,22.45,0.0,2.2450000000000316,0.10000000000000142,1.0,1.0
2018-01-15 22:25:00,2018-01-15 22:25:00,22.0,22.3,22.133333333333336,0.0,6.6450000000000164,0.3000000000000007,1.0,1.0
2018-01-15 22:30:00,2018-01-15 22:30:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,0.0
2018-01-15 22:35:00,2018-01-15 22:35:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,1.0
2018-01-15 23:00:00,2018-01-15 23:00:00,21.8,21.9,21.85,0.0,2.1849999999999534,0.09999999999999787,1.0,0.0
2018-01-15 23:05:00,2018-01-15 23:05:00,21.9,22.0,21.95,0.0,2.195000000000031,0.10000000000000142,1.0,0.0
2018-01-15 23:10:00,2018-01-15 23:10:00,22.0,22.2,22.1,0.0,4.419999999999985,0.1999999999999993,1.0,1.0
2018-01-15 23:20:00,2018-01-15 23:20:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,1.0
2018-01-15 23:35:00,2018-01-15 23:35:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,1.0
2018-01-15 23:50:00,2018-01-15 23:50:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,0.0
2018-01-15 23:55:00,2018-01-15 23:55:00,21.8,21.9,21.85,0.0,2.1849999999999534,0.09999999999999787,1.0,0.0
2018-01-16 00:00:00,2018-01-16 00:00:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,1.0
2018-01-16 00:05:00,2018-01-16 00:05:00,22.0,22.0,22.0,0.0,0.0,0.0,1.0,1.0
2018-01-16 00:15:00,2018-01-16 00:15:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,1.0
2018-01-16 00:35:00,2018-01-16 00:35:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0,1.0
2018-01-16 00:50:00,2018-01-16 00:50:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,1.0
2018-01-16 01:20:00,2018-01-16 01:20:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0,1.0
2018-01-16 01:40:00,2018-01-16 01:40:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,1.0
2018-01-16 02:10:00,2018-01-16 02:10:00,21.8,21.8,21.8,0.0,0.0,0.0,1.0,1.0
2018-01-16 02:40:00,2018-01-16 02:40:00,21.9,21.9,21.9,0.0,0.0,0.0,1.0,1.0
2018-01-16 02:50:00,2018-01-16 02:50:00,21.8,21.9,21.85,0.0,2.1849999999999534,0.09999999999999787,0.5,0.0
2018-01-16 02:55:00,2018-01-16 02:55:00,21.8,22.2,21.933333333333334,0.0,8.799999999999969,0.3999999999999986,0.3333333333333333,0.0
2018-01-16 03:00:00,2018-01-16 03:00:00,22.3,22.4,22.35,0.0,2.2349999999999524,0.09999999999999787,0.0,1.0
2018-01-16 03:05:00,2018-01-16 03:05:00,22.6,22.8,22.7,0.0,4.539999999999985,0.1999999999999993,0.0,1.0
2018-01-16 03:15:00,2018-01-16 03:15:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0
2018-01-16 03:25:00,2018-01-16 03:25:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:30:00,2018-01-16 03:30:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:40:00,2018-01-16 03:40:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:55:00,2018-01-16 03:55:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:05:00,2018-01-16 04:05:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:10:00,2018-01-16 04:10:00,23.6,23.7,23.65,0.0,2.3649999999999496,0.09999999999999787,0.0,0.0
2018-01-16 04:15:00,2018-01-16 04:15:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0,1.0
2018-01-16 04:20:00,2018-01-16 04:20:00,23.6,23.8,23.700000000000003,0.0,4.739999999999984,0.1999999999999993,0.0,1.0
2018-01-16 04:25:00,2018-01-16 04:25:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,1.0
2018-01-16 04:35:00,2018-01-16 04:35:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,1.0
2018-01-16 04:40:00,2018-01-16 04:40:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,1.0
2018-01-16 04:50:00,2018-01-16 04:50:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,1.0
2018-01-16 05:05:00,2018-01-16 05:05:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,1.0
2018-01-16 05:25:00,2018-01-16 05:25:00,23.1,23.3,23.200000000000003,0.0,4.639999999999984,0.1999999999999993,0.0,0.0
2018-01-16 05:30:00,2018-01-16 05:30:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:35:00,2018-01-16 05:35:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:50:00,2018-01-16 05:50:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:00:00,2018-01-16 06:00:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:20:00,2018-01-16 06:20:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:25:00,2018-01-16 06:25:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:40:00,2018-01-16 06:40:00,23.8,23.8,23.8,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:45:00,2018-01-16 06:45:00,23.8,23.9,23.85,0.0,2.384999999999949,0.09999999999999787,0.0,0.0
2018-01-16 06:50:00,2018-01-16 06:50:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0,0.0
2018-01-16 08:00:00,2018-01-16 08:00:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 08:10:00,2018-01-16 08:10:00,23.7,23.8,23.75,0.0,2.3750000000000338,0.10000000000000142,0.0,0.0
2018-01-16 08:15:00,2018-01-16 08:15:00,23.5,23.7,23.6,0.0,4.719999999999984,0.1999999999999993,0.0,0.0
2018-01-16 08:20:00,2018-01-16 08:20:00,23.7,23.7,23.7,0.0,0.0,0.0,0.0,0.0
2018-01-16 08:35:00,2018-01-16 08:35:00,23.8,23.8,23.8,0.0,0.0,0.0,0.0,0.0
2018-01-16 08:40:00,2018-01-16 08:40:00,23.7,23.7,23.7,0.0,0.0,0.0,0.0,0.0
2018-01-16 08:55:00,2018-01-16 08:55:00,23.7,23.8,23.733333333333334,0.0,2.3750000000000338,0.10000000000000142,0.0,0.0
2018-01-16 09:00:00,2018-01-16 09:00:00,23.3,23.5,23.400000000000002,0.0,4.679999999999983,0.1999999999999993,0.0,0.0
2018-01-16 09:05:00,2018-01-16 09:05:00,22.9,23.1,23.0,0.0,4.600000000000065,0.20000000000000284,0.0,0.0
2018-01-16 09:10:00,2018-01-16 09:10:00,22.6,22.7,22.65,0.0,2.2649999999999517,0.09999999999999787,0.0,0.0
2018-01-16 09:15:00,2018-01-16 09:15:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 09:20:00,2018-01-16 09:20:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 09:30:00,2018-01-16 09:30:00,22.1,22.2,22.15,0.0,2.214999999999953,0.09999999999999787,0.0,0.0
2018-01-16 09:45:00,2018-01-16 09:45:00,22.2,22.2,22.2,0.0,0.0,0.0,0.0,0.0
2018-01-16 10:05:00,2018-01-16 10:05:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 10:20:00,2018-01-16 10:20:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 10:50:00,2018-01-16 10:50:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 11:00:00,2018-01-16 11:00:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 11:45:00,2018-01-16 11:45:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 12:00:00,2018-01-16 12:00:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 12:20:00,2018-01-16 12:20:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 12:30:00,2018-01-16 12:30:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 13:05:00,2018-01-16 13:05:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 13:15:00,2018-01-16 13:15:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 13:45:00,2018-01-16 13:45:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 14:05:00,2018-01-16 14:05:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 14:40:00,2018-01-16 14:40:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 14:55:00,2018-01-16 14:55:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 15:10:00,2018-01-16 15:10:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 15:20:00,2018-01-16 15:20:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 16:00:00,2018-01-16 16:00:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 16:15:00,2018-01-16 16:15:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 16:35:00,2018-01-16 16:35:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 16:50:00,2018-01-16 16:50:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 17:15:00,2018-01-16 17:15:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 17:30:00,2018-01-16 17:30:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 18:00:00,2018-01-16 18:00:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 18:05:00,2018-01-16 18:05:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 18:10:00,2018-01-16 18:10:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0
2018-01-16 18:15:00,2018-01-16 18:15:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0,0.0
2018-01-16 18:25:00,2018-01-16 18:25:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0,0.0
2018-01-16 18:35:00,2018-01-16 18:35:00,22.8,23.0,22.9,0.0,4.579999999999983,0.1999999999999993,0.0,0.0
2018-01-16 18:40:00,2018-01-16 18:40:00,23.1,23.3,23.200000000000003,0.0,4.639999999999984,0.1999999999999993,0.0,0.0
2018-01-16 18:45:00,2018-01-16 18:45:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,0.0
2018-01-16 18:50:00,2018-01-16 18:50:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,0.0
2018-01-16 18:55:00,2018-01-16 18:55:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0,0.0
2018-01-16 19:10:00,2018-01-16 19:10:00,23.8,23.8,23.8,0.0,0.0,0.0,0.0,0.0
2018-01-16 19:20:00,2018-01-16 19:20:00,23.7,24.0,23.833333333333332,0.0,7.155000000000017,0.3000000000000007,0.0,1.0
2018-01-16 19:30:00,2018-01-16 19:30:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0,1.0
2018-01-16 19:35:00,2018-01-16 19:35:00,23.3,23.6,23.433333333333334,0.0,7.035000000000018,0.3000000000000007,0.0,0.0
2018-01-16 19:45:00,2018-01-16 19:45:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,0.0
2018-01-16 19:50:00,2018-01-16 19:50:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0,1.0
2018-01-16 20:00:00,2018-01-16 20:00:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,1.0
2018-01-16 20:10:00,2018-01-16 20:10:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,1.0
2018-01-16 20:25:00,2018-01-16 20:25:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,1.0
2018-01-16 21:15:00,2018-01-16 21:15:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,0.0
2018-01-16 21:20:00,2018-01-16 21:20:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,1.0
2018-01-16 21:25:00,2018-01-16 21:25:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,1.0
2018-01-16 21:40:00,2018-01-16 21:40:00,22.9,22.9,22.9,0.0,0.0,0.0,0.5,0.0
2018-01-16 21:45:00,2018-01-16 21:45:00,23.1,23.2,23.15,0.0,2.3149999999999507,0.09999999999999787,1.0,0.0
2018-01-16 21:50:00,2018-01-16 21:50:00,23.3,23.4,23.35,0.0,2.3349999999999502,0.09999999999999787,1.0,0.0
2018-01-16 21:55:00,2018-01-16 21:55:00,23.4,23.8,23.66,0.0,9.440000000000051,0.40000000000000213,0.0,1.0
2018-01-16 22:00:00,2018-01-16 22:00:00,23.8,23.9,23.85,0.0,2.384999999999949,0.09999999999999787,0.0,1.0
2018-01-16 22:10:00,2018-01-16 22:10:00,23.7,23.8,23.75,0.0,2.3750000000000338,0.10000000000000142,0.0,0.0
2018-01-16 22:15:00,2018-01-16 22:15:00,23.7,23.8,23.75,0.0,2.3750000000000338,0.10000000000000142,0.0,1.0
2018-01-16 22:20:00,2018-01-16 22:20:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,1.0
2018-01-16 22:25:00,2018-01-16 22:25:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,1.0
2018-01-16 22:30:00,2018-01-16 22:30:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,1.0
2018-01-16 22:40:00,2018-01-16 22:40:00,23.1,23.3,23.200000000000003,0.0,4.639999999999984,0.1999999999999993,0.0,0.0
2018-01-16 22:45:00,2018-01-16 22:45:00,23.3,23.4,23.35,0.0,2.3349999999999502,0.09999999999999787,0.0,0.0
2018-01-16 22:50:00,2018-01-16 22:50:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,1.0
2018-01-16 22:55:00,2018-01-16 22:55:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0,1.0
2018-01-16 23:00:00,2018-01-16 23:00:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,1.0
2018-01-16 23:15:00,2018-01-16 23:15:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,1.0
2018-01-16 23:30:00,2018-01-16 23:30:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,1.0
2018-01-16 23:40:00,2018-01-16 23:40:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,0.0
2018-01-16 23:45:00,2018-01-16 23:45:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,1.0
2018-01-17 01:05:00,2018-01-17 01:05:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,1.0
2018-01-17 02:25:00,2018-01-17 02:25:00,23.0,23.1,23.066666666666666,0.0,2.305000000000033,0.10000000000000142,0.0,0.0
2018-01-17 02:30:00,2018-01-17 02:30:00,23.3,23.5,23.4,0.0,4.679999999999983,0.1999999999999993,0.0,0.0
2018-01-17 02:35:00,2018-01-17 02:35:00,23.5,23.6,23.55,0.0,2.3550000000000337,0.10000000000000142,0.0,0.0
2018-01-17 02:40:00,2018-01-17 02:40:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0,0.0
2018-01-17 02:45:00,2018-01-17 02:45:00,23.8,23.8,23.8,0.0,0.0,0.0,0.0,0.0
2018-01-17 02:50:00,2018-01-17 02:50:00,23.9,23.9,23.9,0.0,0.0,0.0,0.0,0.0
2018-01-17 02:55:00,2018-01-17 02:55:00,23.6,23.8,23.700000000000003,0.0,4.739999999999984,0.1999999999999993,0.0,0.0
2018-01-17 03:00:00,2018-01-17 03:00:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0,1.0
2018-01-17 03:05:00,2018-01-17 03:05:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,1.0
2018-01-17 03:15:00,2018-01-17 03:15:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,1.0
2018-01-17 03:45:00,2018-01-17 03:45:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 03:50:00,2018-01-17 03:50:00,23.3,23.4,23.35,0.0,2.3349999999999502,0.09999999999999787,0.0,0.0
2018-01-17 03:55:00,2018-01-17 03:55:00,23.5,23.7,23.6,0.0,4.719999999999984,0.1999999999999993,0.0,0.0
2018-01-17 04:00:00,2018-01-17 04:00:00,23.7,23.8,23.75,0.0,2.3750000000000338,0.10000000000000142,0.0,0.0
2018-01-17 04:05:00,2018-01-17 04:05:00,23.8,23.8,23.8,0.0,0.0,0.0,0.0,0.0
2018-01-17 04:15:00,2018-01-17 04:15:00,23.9,23.9,23.9,0.0,0.0,0.0,0.0,0.0
2018-01-17 04:25:00,2018-01-17 04:25:00,23.8,23.8,23.8,0.0,0.0,0.0,0.0,0.0
2018-01-17 04:30:00,2018-01-17 04:30:00,23.6,23.8,23.700000000000003,0.0,4.739999999999984,0.1999999999999993,0.0,0.0
2018-01-17 04:35:00,2018-01-17 04:35:00,24.1,24.2,24.133333333333336,0.0,2.4149999999999485,0.09999999999999787,0.0,0.0
2018-01-17 04:40:00,2018-01-17 04:40:00,23.6,23.9,23.775000000000002,1.2000000000000028,7.1249999999999325,0.29999999999999716,0.0,0.0
2018-01-17 04:45:00,2018-01-17 04:45:00,23.8,23.8,23.8,0.0,0.0,0.0,0.0,1.0
2018-01-17 04:50:00,2018-01-17 04:50:00,23.4,23.6,23.5,0.0,4.700000000000067,0.20000000000000284,0.0,1.0
2018-01-17 04:55:00,2018-01-17 04:55:00,23.2,23.3,23.25,0.0,2.325000000000033,0.10000000000000142,0.0,1.0
2018-01-17 05:00:00,2018-01-17 05:00:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,1.0
2018-01-17 05:05:00,2018-01-17 05:05:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0,1.0
2018-01-17 05:10:00,2018-01-17 05:10:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,1.0
2018-01-17 05:15:00,2018-01-17 05:15:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,1.0
2018-01-17 05:25:00,2018-01-17 05:25:00,22.5,22.5,22.5,1.2000000000000028,0.0,0.0,0.0,0.0
2018-01-17 05:30:00,2018-01-17 05:30:00,22.4,22.5,22.45,0.0,2.2450000000000316,0.10000000000000142,0.0,0.0
2018-01-17 05:35:00,2018-01-17 05:35:00,22.6,22.6,22.6,0.0,0.0,0.0,0.0,0.0
2018-01-17 05:40:00,2018-01-17 05:40:00,22.8,22.8,22.8,0.0,0.0,0.0,0.0,0.0
2018-01-17 05:45:00,2018-01-17 05:45:00,22.9,22.9,22.9,0.0,0.0,0.0,0.0,0.0
2018-01-17 05:50:00,2018-01-17 05:50:00,23.0,23.1,23.05,0.0,2.305000000000033,0.10000000000000142,0.0,0.0
2018-01-17 05:55:00,2018-01-17 05:55:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,0.0
2018-01-17 06:05:00,2018-01-17 06:05:00,23.4,23.7,23.53333333333333,0.0,7.065000000000017,0.3000000000000007,0.0,0.0
2018-01-17 06:10:00,2018-01-17 06:10:00,23.8,23.8,23.8,0.0,0.0,0.0,0.0,0.0
2018-01-17 06:15:00,2018-01-17 06:15:00,24.0,24.1,24.05,0.0,2.4050000000000344,0.10000000000000142,0.0,0.0
2018-01-17 06:20:00,2018-01-17 06:20:00,23.8,24.0,23.9,0.0,4.7799999999999825,0.1999999999999993,0.0,1.0
2018-01-17 06:25:00,2018-01-17 06:25:00,23.6,23.7,23.65,0.0,2.3649999999999496,0.09999999999999787,0.0,1.0
2018-01-17 06:30:00,2018-01-17 06:30:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,1.0
2018-01-17 06:35:00,2018-01-17 06:35:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,1.0
2018-01-17 06:45:00,2018-01-17 06:45:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,1.0
2018-01-17 06:50:00,2018-01-17 06:50:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,1.0
2018-01-17 07:05:00,2018-01-17 07:05:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,1.0
2018-01-17 08:10:00,2018-01-17 08:10:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0,1.0
2018-01-17 08:15:00,2018-01-17 08:15:00,22.8,22.9,22.866666666666664,0.0,2.2849999999999513,0.09999999999999787,0.0,0.0
2018-01-17 08:20:00,2018-01-17 08:20:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2018-01-17 08:25:00,2018-01-17 08:25:00,23.1,23.3,23.200000000000003,0.0,4.639999999999984,0.1999999999999993,0.0,0.0
2018-01-17 08:30:00,2018-01-17 08:30:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 09:00:00,2018-01-17 09:00:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 09:15:00,2018-01-17 09:15:00,23.7,23.7,23.7,0.0,0.0,0.0,0.0,0.0
2018-01-17 09:20:00,2018-01-17 09:20:00,23.6,23.6,23.6,0.0,0.0,0.0,0.0,0.0
2018-01-17 09:25:00,2018-01-17 09:25:00,23.4,23.4,23.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 09:30:00,2018-01-17 09:30:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,0.0
2018-01-17 11:20:00,2018-01-17 11:20:00,23.2,23.2,23.2,0.6000000000000014,0.0,0.0,0.0,0.0
2018-01-17 11:30:00,2018-01-17 11:30:00,23.2,23.3,23.25,0.0,2.325000000000033,0.10000000000000142,0.0,0.0
2018-01-17 11:35:00,2018-01-17 11:35:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,0.0
2018-01-17 11:40:00,2018-01-17 11:40:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0,0.0
2018-01-17 11:45:00,2018-01-17 11:45:00,22.7,22.7,22.7,0.0,0.0,0.0,0.0,0.0
2018-01-17 11:50:00,2018-01-17 11:50:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 12:10:00,2018-01-17 12:10:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 12:15:00,2018-01-17 12:15:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 12:45:00,2018-01-17 12:45:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 12:50:00,2018-01-17 12:50:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 13:10:00,2018-01-17 13:10:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 13:20:00,2018-01-17 13:20:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 13:45:00,2018-01-17 13:45:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 13:50:00,2018-01-17 13:50:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 14:00:00,2018-01-17 14:00:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 14:20:00,2018-01-17 14:20:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-17 15:20:00,2018-01-17 15:20:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 15:25:00,2018-01-17 15:25:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 15:30:00,2018-01-17 15:30:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 15:40:00,2018-01-17 15:40:00,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0
2018-01-17 16:00:00,2018-01-17 16:00:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 16:05:00,2018-01-17 16:05:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 16:35:00,2018-01-17 16:35:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 16:45:00,2018-01-17 16:45:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 17:00:00,2018-01-17 17:00:00,22.4,22.4,22.4,0.0,0.0,0.0,0.0,0.0
2018-01-17 17:05:00,2018-01-17 17:05:00,22.5,22.5,22.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 17:45:00,2018-01-17 17:45:00,22.4,22.7,22.525000000000002,1.2000000000000028,6.765000000000015,0.3000000000000007,0.0,0.0
2018-01-17 17:50:00,2018-01-17 17:50:00,22.8,22.9,22.85,0.0,2.2849999999999513,0.09999999999999787,0.0,0.0
2018-01-17 17:55:00,2018-01-17 17:55:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2018-01-17 18:00:00,2018-01-17 18:00:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,0.0
2018-01-17 18:05:00,2018-01-17 18:05:00,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2018-01-17 18:10:00,2018-01-17 18:10:00,23.1,23.1,23.1,0.0,0.0,0.0,0.0,0.0
2018-01-17 18:35:00,2018-01-17 18:35:00,23.0,23.1,23.05,0.0,2.305000000000033,0.10000000000000142,0.0,0.0
2018-01-17 18:45:00,2018-01-17 18:45:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,0.0
2018-01-17 18:50:00,2018-01-17 18:50:00,23.4,23.5,23.45,0.0,2.345000000000033,0.10000000000000142,0.0,0.0
2018-01-17 19:05:00,2018-01-17 19:05:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,0.0
2018-01-17 19:10:00,2018-01-17 19:10:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,0.0
2018-01-17 19:20:00,2018-01-17 19:20:00,23.1,23.2,23.15,0.0,2.3149999999999507,0.09999999999999787,0.0,0.0
2018-01-17 19:35:00,2018-01-17 19:35:00,23.2,23.2,23.2,0.0,0.0,0.0,0.0,0.0
2018-01-17 19:40:00,2018-01-17 19:40:00,23.3,23.4,23.366666666666664,0.0,2.3349999999999502,0.09999999999999787,0.0,0.0
2018-01-17 19:45:00,2018-01-17 19:45:00,23.5,23.5,23.5,0.0,0.0,0.0,0.0,0.0
2018-01-17 19:50:00,2018-01-17 19:50:00,23.3,23.5,23.4,0.0,4.679999999999983,0.1999999999999993,0.0,0.0
2018-01-17 20:00:00,2018-01-17 20:00:00,23.3,23.3,23.3,0.0,0.0,0.0,0.0,0.0
2018-01-17 20:05:00,2018-01-17 20:05:00,23.2,23.5,23.325,0.0,7.005000000000017,0.3000000000000007,0.0,1.0
